_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,cleaning_fee,extra_people,guests_included,review_scores,host_id,host_name,host_location,host_response_time,host_neighbourhood,host_response_rate,host_identity_verified,host_total_listings_count,suburb,government_area,market,country,country_code,location_type,longitude,latitude,availability_30,availability_60,availability_90,availability_365,amenities
2462948,Barcelona Just Like Home - Green,Apartment,Entire home/apt,Real Bed,2,1125,moderate,5,2,3,14,1,120,Not Specified,20,2,92,12595517,Barcelona,"Barcelona, Catalonia, Spain",within a few hours,Sants-Montjuïc,100,False,3,Sants-Montjuïc,Sants,Barcelona,Spain,ES,Point,2.13627,41.37637,22,27,37,37,"['Air conditioning', 'Bed linens', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Microwave', 'Oven', 'Paid parking off premises', 'Pets allowed', 'Refrigerator', 'Shampoo', 'TV', 'Wifi']"
24847275,Causeway Bay.  Spacious Room with ROOFTOP  !!(18a),Apartment,Private room,Real Bed,29,1125,flexible,2,1,1,0,1,290,100,0,1,0,97240131,Jov,"Hong Kong, Hong Kong",within a few hours,Kennedy Town,98,False,229,Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,Point,114.18239,22.27802,11,41,71,346,"['Air conditioning', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Other', 'TV', 'Washer', 'Wifi']"
24859326,Studio in the heart of Soho,Apartment,Entire home/apt,Real Bed,2,360,strict_14_with_grace_period,2,1,1,22,1,683,200,0,1,93,3455514,Cesare & Stefano,"Hong Kong, Hong Kong",within an hour,Sheung Wan,96,True,3,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,114.15185,22.28483,9,17,34,299,"['Air conditioning', 'Breakfast', 'Elevator', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Other', 'Shampoo', 'TV', 'Wifi']"
24652972,Modern style house which is close to Atatürk airp.,Townhouse,Entire home/apt,Real Bed,3,7,flexible,2,2,1,5,1,211,30,149,1,100,186197514,Can,"Istanbul, Istanbul, Turkey",within a few hours,Not Specified,71,False,1,Not Specified,Kucukcekmece,Istanbul,Turkey,TR,Point,28.7871,40.99693,0,20,50,140,"['Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Extra pillows and blankets', 'Free parking on premises', 'Free street parking', 'Game console', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Luggage dropoff allowed', 'Oven', 'Patio or balcony', 'Private living room', 'Shampoo', 'TV', 'Washer', 'Wifi']"
24948880,"Bright, Cosy 1BR Apt in hip area.",Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3,1,1,5,1,597,Not Specified,0,1,100,5269198,Hubert,"Hong Kong, Hong Kong",within a day,Not Specified,100,True,1,Sai Ying Pun,Central & Western,Hong Kong,Hong Kong,HK,Point,114.14157,22.28498,0,0,0,0,"['Air conditioning', 'Bed linens', 'Cable TV', 'Cooking basics', 'Dishes and silverware', 'Dryer', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Hair dryer', 'Hangers', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Private living room', 'Refrigerator', 'Shampoo', 'Stove', 'Suitable for events', 'TV', 'Washer', 'Wifi']"
25014628,Vibrant & Trendy Condo in Plateau l Terrasse,Condominium,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,4,1,3,41,1,110,58,0,1,99,156562805,Rachel & Hamza,"Hampstead, Quebec, Canada",within an hour,Downtown Montreal,100,False,18,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,-73.5848,45.52347,8,30,60,119,"['Air conditioning', 'Carbon monoxide detector', 'Dryer', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Keypad', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Paid parking off premises', 'Safety card', 'Self check-in', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
24717812,Conjugado Leblon 10min da praia e 5min metrô a pé.,Apartment,Entire home/apt,Real Bed,1,1125,moderate,3,1,1,19,1,201,100,25,2,100,42231582,Thaisa,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,Leblon,100,False,1,Leblon,Leblon,Rio De Janeiro,Brazil,BR,Point,-43.22393926567802,-22.981403152315238,7,27,57,57,"['Air conditioning', 'Bed linens', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Family/kid friendly', 'First aid kit', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Microwave', 'Other', 'Oven', 'Private entrance', 'Refrigerator', 'Shampoo', 'Stove', 'TV', 'Washer', 'Wifi']"
24982210,Modest House,House,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,6,3,1,30,1,55,25,0,1,85,160726690,Julian,"Hendrik-Ido-Ambacht, South Holland, Netherlands",within an hour,Not Specified,100,False,2,Not Specified,Oliveira do Douro,Porto,Portugal,PT,Point,-8.599,41.13317,28,56,84,314,"['Bed linens', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Extra pillows and blankets', 'Free street parking', 'Hangers', 'Hot water', 'Kitchen', 'Lock on bedroom door', 'Lockbox', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Pocket wifi', 'Private living room', 'Refrigerator', 'Self check-in', 'Shampoo', 'Stove', 'Washer', 'Wifi']"
25117844,Habitación espaciosa y elegante con AC y baño,Apartment,Private room,Real Bed,2,1125,moderate,2,1,1,11,1,80,Not Specified,0,1,100,189860417,Helena,ES,within an hour,L'Antiga Esquerra de l'Eixample,100,False,2,L'Antiga Esquerra de l'Eixample,l'Antiga Esquerra de l'Eixample,Barcelona,Spain,ES,Point,2.1454,41.39273,0,19,49,49,"['Air conditioning', 'Beach essentials', 'Bed linens', 'Breakfast', 'Building staff', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dryer', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Flat path to front door', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Indoor fireplace', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Paid parking on premises', 'Pets allowed', 'Private entrance', 'Private living room', 'Refrigerator', 'Safety card', 'Self check-in', 'Shampoo', 'Smoke detector', 'Smoking allowed', 'Step-free access', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'Suitable for events', 'TV', 'Washer', 'Well-lit path to entrance', 'Wide clearance to bed', 'Wide doorway', 'Wide doorway', 'Wide entryway', 'Wide hallway clearance', 'Wifi']"
25119033,Beautiful family house,House,Entire home/apt,Real Bed,2,20,moderate,10,4,6,0,3,165,75,0,1,0,175622002,Shawn,"San Diego, California, United States",Not Specified,Not Specified,Not Specified,False,1,Not Specified,"Aldoar, Foz do Douro e Nevogilde",Porto,Portugal,PT,Point,-8.67529,41.16528,0,0,0,0,"['Buzzer/wireless intercom', 'Cable TV', 'Children’s books and toys', 'Crib', 'Dryer', 'Essentials', 'Family/kid friendly', 'First aid kit', 'Free parking on premises', 'Hair dryer', 'Hangers', 'High chair', 'Host greets you', 'Hot water', 'Indoor fireplace', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Pack ’n Play/travel crib', 'Pets allowed', 'Private living room', 'Safety card', 'Shampoo', 'TV', 'Washer', 'Wifi']"
251414,"Apartment in Montmartre, Paris",Apartment,Entire home/apt,Real Bed,7,90,moderate,2,1,1,1,0,295,Not Specified,0,1,100,1318632,Bahar,"Paris, Île-de-France, France",Not Specified,Cihangir,Not Specified,False,1,Cihangir,Beyoglu,Istanbul,Turkey,TR,Point,28.98564,41.03203,23,53,83,358,"['Cable TV', 'Heating', 'Internet', 'Kitchen', 'TV', 'Wifi']"
24675658,"Your place for Sea, Cellars & Porto! (parking inc)",Apartment,Entire home/apt,Real Bed,2,31,strict_14_with_grace_period,6,2,4,31,1,63,35,15,4,98,37817760,Sílvia,"Lisbon, Lisbon, Portugal",within an hour,Not Specified,100,False,1,Not Specified,Canidelo,Porto,Portugal,PT,Point,-8.6419,41.12854,6,12,23,173,"['Bathtub', 'Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Flat path to front door', 'Free parking on premises', 'Free street parking', 'Hair dryer', 'Handheld shower head', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Lock on bedroom door', 'Microwave', 'Oven', 'Patio or balcony', 'Private living room', 'Refrigerator', 'Stove', 'TV', 'Washer', 'Well-lit path to entrance', 'Wide doorway', 'Wifi']"
24825256,Cozy Room in TST Ideal for Single Traveler,Hostel,Private room,Real Bed,2,1125,moderate,1,1,1,59,1,322,50,0,1,96,128381201,Yuki,"Hong Kong, Hong Kong",within an hour,Tsim Sha Tsui,100,False,12,Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,114.17214,22.29826,9,24,49,49,"['Air conditioning', 'Bed linens', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Laptop friendly workspace', 'Lock on bedroom door', 'Private entrance', 'Self check-in', 'Shampoo', 'Smart lock', 'Smoke detector', 'Wifi']"
24867235,Garden Small Village,House,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,3,0,1,0,1,69,25,15,3,0,1380142,Ana Paula,PT,within a day,Not Specified,50,False,4,Not Specified,Mafamude e Vilar do Paraíso,Porto,Portugal,PT,Point,-8.60886,41.11709,29,59,89,364,"['Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Host greets you', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Private entrance', 'TV', 'Wifi']"
24899410,ANITAHOUSE,House,Entire home/apt,Real Bed,2,30,flexible,6,3,4,23,2,70,Not Specified,15,6,99,188020310,Luis,PT,within an hour,Not Specified,100,False,2,Not Specified,Santa Marinha e São Pedro da Afurada,Porto,Portugal,PT,Point,-8.6206,41.12383,26,49,74,265,"['Baby bath', 'Babysitter recommendations', 'Children’s books and toys', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Dishwasher', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Free street parking', 'Hangers', 'Heating', 'Kitchen', 'Laptop friendly workspace', 'Microwave', 'Outlet covers', 'Oven', 'Patio or balcony', 'Refrigerator', 'Room-darkening shades', 'Stair gates', 'Stove', 'TV', 'Wifi']"
24917622,"Copacabana-Apto Conjugado-4 pessoas- Posto 2,5",Condominium,Entire home/apt,Real Bed,1,90,strict_14_with_grace_period,4,1,2,0,1,250,120,0,1,0,25644407,Vera,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,Copacabana,100,True,6,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-43.17968350439843,-22.965476099031008,14,33,33,34,"['Air conditioning', 'Bed linens', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Elevator', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'Free street parking', 'Hangers', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Paid parking off premises', 'Private entrance', 'Refrigerator', 'Stove', 'TV', 'Well-lit path to entrance', 'Wifi']"
25217878,Habitación doble en pleno barrio gótico,Casa particular (Cuba),Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,6,2,53,Not Specified,0,1,90,71421643,Daniela Carina,"Barcelona, Catalonia, Spain",within a day,Not Specified,78,False,2,Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,Point,2.17579,41.379,1,1,18,291,"['Buzzer/wireless intercom', 'Essentials', 'Hangers', 'Iron', 'Lock on bedroom door', 'Smoking allowed', 'Wifi']"
24819150,New! Bright 2bed easily connected to the center,Apartment,Entire home/apt,Real Bed,2,1125,moderate,6,2,3,23,1,94,65,15,4,95,178600021,Sara,"Barcelona, Catalonia, Spain",within an hour,Camp d'en Grassot i Gràcia Nova,100,False,12,Sarrià-Sant Gervasi,el Putxet i el Farró,Barcelona,Spain,ES,Point,2.14504,41.40303,7,27,57,332,"['24-hour check-in', 'Air conditioning', 'Bed linens', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Elevator', 'Essentials', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Refrigerator', 'Shampoo', 'Stove', 'TV', 'Washer', 'Wifi']"
24849631,Wailea Elua Village 2401 - Ocean View,Condominium,Entire home/apt,Real Bed,3,1125,super_strict_30,4,1,2,0,2,489,Not Specified,35,2,0,70195733,Destination Residences,"Wailea-Makena, Hawaii, United States",within an hour,Not Specified,100,False,164,Maui,Kihei-Makena,Maui,United States,US,Point,-156.44118,20.6892,1,11,17,40,"['Air conditioning', 'BBQ grill', 'Bed linens', 'Cable TV', 'Carbon monoxide detector', 'Coffee maker', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Microwave', 'Oven', 'Pool', 'Private entrance', 'Private living room', 'Refrigerator', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi']"
24960623,Perfect Sea View,Apartment,Entire home/apt,Real Bed,2,300,moderate,5,2,4,7,1,50,30,10,2,100,118337275,José,"Porto, Porto District, Portugal",within an hour,Not Specified,100,True,1,Not Specified,Vila do Conde,Porto,Portugal,PT,Point,-8.75701,41.36072,18,32,55,252,"['Beachfront', 'Essentials', 'Family/kid friendly', 'Free street parking', 'Hair dryer', 'Heating', 'Host greets you', 'Iron', 'Kitchen', 'TV', 'Washer', 'Wifi']"
25104160,Cihangir Modern Flat,Apartment,Entire home/apt,Real Bed,2,1125,flexible,2,1,1,0,1,227,Not Specified,0,1,0,8580704,Ekin,"Istanbul, İstanbul, Turkey",within a day,Not Specified,100,False,1,Cihangir,Beyoglu,Istanbul,Turkey,TR,Point,28.97929,41.03054,27,57,87,87,"['Breakfast', 'Essentials', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Pets allowed', 'Private living room', 'Shampoo', 'Smoking allowed', 'Suitable for events', 'Washer', 'Wifi']"
25104214,"Bağdat Caddesi sahilde, her yere yakın, çok şık.",Serviced apartment,Entire home/apt,Real Bed,5,1124,moderate,4,2,3,1,1,749,250,50,2,60,178946299,Berat,"Beykoz, Istanbul, Turkey",Not Specified,Not Specified,Not Specified,False,2,Kadıköy,Kadikoy,Istanbul,Turkey,TR,Point,29.08891,40.95592,29,59,89,179,"['Air conditioning', 'Bed linens', 'Buzzer/wireless intercom', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Free parking on premises', 'Free street parking', 'Game console', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Oven', 'Paid parking off premises', 'Patio or balcony', 'Pocket wifi', 'Private living room', 'Refrigerator', 'Shampoo', 'TV', 'Wifi']"
25150521,"luxueux appartement ,a partager en colocation",Condominium,Private room,Real Bed,5,365,flexible,2,1,1,0,1,70,Not Specified,0,1,0,190059665,Christiane,"Montreal, Quebec, Canada",within a few hours,Not Specified,100,False,9,Lachine,Lachine,Montreal,Canada,CA,Point,-73.69629,45.43375,27,57,87,362,"['Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Carbon monoxide detector', 'Dryer', 'Essentials', 'Fire extinguisher', 'Free parking on premises', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Other', 'Private entrance', 'Safety card', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
25189566,Quarto e Sala Moderno/Melhor Localização de Copa,Apartment,Entire home/apt,Real Bed,2,30,strict_14_with_grace_period,4,1,2,35,1,187,90,40,2,97,31312633,Gustavo,"Brasília de Minas, State of Minas Gerais, Brazil",within a day,Copacabana,93,False,2,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-43.19072719492715,-22.982918380828945,1,14,39,122,"['Air conditioning', 'Bed linens', 'Building staff', 'Cooking basics', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Microwave', 'Paid parking off premises', 'Private entrance', 'Refrigerator', 'Self check-in', 'Smoke detector', 'Stove', 'TV', 'Wifi']"
25200117,"(Mong Kok)  New !!! Warm, comfortable, 2 min MTR",Apartment,Entire home/apt,Real Bed,1,999,strict_14_with_grace_period,9,2,5,11,1,1178,250,200,7,82,123529877,Kely,Hong Kong,within an hour,Mong Kok,97,True,21,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,114.17024,22.31666,4,12,18,274,"['Accessible-height bed', 'Air conditioning', 'Bed linens', 'Doorman', 'Elevator', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'Fire extinguisher', 'Flat path to front door', 'Hair dryer', 'Handheld shower head', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Laptop friendly workspace', 'Lock on bedroom door', 'Lockbox', 'Long term stays allowed', 'Microwave', 'Private entrance', 'Private living room', 'Room-darkening shades', 'Safety card', 'Self check-in', 'Step-free access', 'Step-free access', 'Step-free access', 'Step-free access', 'TV', 'Washer', 'Well-lit path to entrance', 'Wheelchair accessible', 'Wide clearance to bed', 'Wide doorway', 'Wide doorway', 'Wide entryway', 'Wide hallway clearance', 'Wifi']"
25226807,"Beautiful, spacious loft in Clinton Hill",Loft,Entire home/apt,Real Bed,3,1125,moderate,2,1,1,4,1,130,110,20,2,100,8250822,Sabrina,"New York, New York, United States",within a few hours,Clinton Hill,100,False,1,Clinton Hill,Bedford-Stuyvesant,New York,United States,US,Point,-73.96065,40.69284,0,0,0,0,"['Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Lockbox', 'Oven', 'Refrigerator', 'Self check-in', 'Single level home', 'Smoke detector', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'Washer', 'Well-lit path to entrance', 'Wide clearance to bed', 'Wifi']"
24818739,Cosy Studio in the Heart of Hong Kong,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2,0,1,8,1,699,157,542,2,90,7517718,Nancy,"Hong Kong, Hong Kong",within a day,Sheung Wan,92,True,1,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,114.14509,22.28684,2,23,23,242,"['Air conditioning', 'Doorman', 'Elevator', 'Essentials', 'Hair dryer', 'Hangers', 'Kitchen', 'Laptop friendly workspace', 'Shampoo', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi']"
24960094,"Cozy Studios nice , secure and social area Harbiye",Serviced apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,0,1,0,1,264,Not Specified,0,1,0,152721241,Stephen,"Istanbul, Istanbul, Turkey",within an hour,Şişli,100,False,19,Şişli,Sisli,Istanbul,Turkey,TR,Point,28.98415,41.04352,30,60,90,90,"['Air conditioning', 'Elevator', 'Essentials', 'Hair dryer', 'Heating', 'Kitchen', 'Pets allowed', 'Shampoo', 'Smoking allowed', 'TV', 'Wifi']"
25061385,"4 bdrm, 2 bath, 2 living room, kitchen",House,Entire home/apt,Real Bed,1,30,flexible,12,4,8,4,2,79,140,0,1,100,179470703,Bingning,"Honolulu, Hawaii, United States",within an hour,Palolo,100,False,4,Oʻahu,Primary Urban Center,Oahu,United States,US,Point,-157.79939,21.2946,19,41,64,154,"['Air conditioning', 'Dryer', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Free street parking', 'Hair dryer', 'Hangers', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Lockbox', 'Private entrance', 'Self check-in', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
25082056,Comfortable room in a cosy flat in city center,Apartment,Private room,Real Bed,2,1125,flexible,2,1,1,2,1,90,Not Specified,0,1,100,42768132,Özgür,"Istanbul, İstanbul, Turkey",within an hour,Şişli,100,False,1,Şişli,Sisli,Istanbul,Turkey,TR,Point,28.98502,41.04858,30,60,90,365,"['Bed linens', 'Cooking basics', 'Dishwasher', 'Essentials', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Pets allowed', 'Pocket wifi', 'Private living room', 'Refrigerator', 'Smoking allowed', 'Washer', 'Wifi']"
2510866,Full Lux Apartment Panoramic City Harbour Views,Apartment,Entire home/apt,Real Bed,5,1125,flexible,4,2,2,0,2,600,Not Specified,0,1,0,12854204,Stacey,AU,Not Specified,Potts Point,Not Specified,False,1,Potts Point,Sydney,Sydney,Australia,AU,Point,151.2222,-33.87451,0,0,0,0,"['Breakfast', 'Carbon monoxide detector', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Safety card', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
25134372,You'll remember the hospitality forever :),Serviced apartment,Private room,Real Bed,1,30,flexible,2,2,1,2,1,148,60,0,2,100,189958383,Ufuk,"Istanbul, Istanbul, Turkey",Not Specified,Not Specified,Not Specified,False,1,Taksim,Sisli,Istanbul,Turkey,TR,Point,28.98313,41.04217,30,60,90,180,"['Air conditioning', 'Dryer', 'Essentials', 'Hair dryer', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Pets allowed', 'Private living room', 'Shampoo', 'Smoking allowed', 'Suitable for events', 'TV', 'Wifi']"
248537,Apartamento de Qualidade no Porto,Apartment,Entire home/apt,Real Bed,3,365,moderate,4,1,1,188,0,65,Not Specified,15,2,97,1302034,Maria De Lurdes,"Vila Nova de Gaia, Porto, Portugal",within an hour,Not Specified,100,False,1,Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,-8.61876,41.14765,13,34,55,297,"['Accessible-height bed', 'Accessible-height toilet', 'Air conditioning', 'Bathtub', 'Bed linens', 'Cable TV', 'Children’s books and toys', 'Children’s dinnerware', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Flat path to front door', 'Free parking on premises', 'Hair dryer', 'Handheld shower head', 'Hangers', 'Heating', 'High chair', 'Hot water', 'Iron', 'Kitchen', 'Long term stays allowed', 'Microwave', 'Oven', 'Refrigerator', 'Room-darkening shades', 'Shampoo', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Washer', 'Well-lit path to entrance', 'Wide clearance to bed', 'Wide doorway', 'Wide doorway', 'Wide doorway', 'Wide hallway clearance', 'Wifi']"
24916356,Porto Gaia Wine's Place,Apartment,Entire home/apt,Real Bed,2,180,strict_14_with_grace_period,4,1,2,12,1,50,18,7,2,98,19845527,Enrico & Mariana,"Porto, Porto District, Portugal",within an hour,Not Specified,100,True,1,Not Specified,Santa Marinha e São Pedro da Afurada,Porto,Portugal,PT,Point,-8.62662,41.13615,11,33,52,193,"['Bed linens', 'Buzzer/wireless intercom', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Fire extinguisher', 'First aid kit', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Long term stays allowed', 'Microwave', 'Oven', 'Private living room', 'Refrigerator', 'Room-darkening shades', 'Safety card', 'Shampoo', 'Step-free access', 'Stove', 'TV', 'Washer', 'Wifi']"
24944774,Quiet bungalow (Rivière des prairies),Bungalow,Private room,Real Bed,3,1125,strict_14_with_grace_period,2,1,1,2,1,24,7,12,1,100,164714644,Jian,"Montreal, Quebec, Canada",within an hour,Rivière-des-Prairies-Pointe-aux-Trembles,100,False,6,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montreal,Canada,CA,Point,-73.61068,45.63219,28,58,88,268,"['Bed linens', 'Dryer', 'Essentials', 'Free parking on premises', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Other', 'Smoke detector', 'Washer', 'Wifi']"
24955954,"Ampla Suíte - Próx. a Barra da Tijuca,Jeunesse a..",House,Private room,Real Bed,1,30,flexible,2,1,1,2,1,71,30,0,1,100,86742436,Amalia,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,Not Specified,90,False,1,Not Specified,Curicica,Rio De Janeiro,Brazil,BR,Point,-43.383179178641036,-22.943987570940173,29,59,89,364,"['Accessible-height bed', 'Air conditioning', 'Bed linens', 'Children’s books and toys', 'Cleaning before checkout', 'Crib', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'Family/kid friendly', 'First aid kit', 'Flat path to front door', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Host greets you', 'Hot water', 'Iron', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Pack ’n Play/travel crib', 'Pets allowed', 'Private entrance', 'Private living room', 'Shampoo', 'Smoking allowed', 'Step-free access', 'TV', 'Washer', 'Well-lit path to entrance', 'Wide clearance to bed', 'Wide doorway', 'Wifi']"
